9.620078308186269 8
7.978804988906298 8
10.964788201781976 8
8.318998651780719 8
8.565255229575808 6
3.4722753715127164 7
3.6613624994843574 7
7.306261001740134 7
8.112086877790471 8
9.28554831736362 8
6.5395987684455665 8
1.4693813972101375 7
6.658673588773205 8
6.734305297655931 8
10.864262419095775 7
9.452640548841371 8
1.1282299504548017 6
7.518506034553507 6
3.8695238469844133 7
4.129395661257175 7
7.894669251773657 7
4.552197716794286 7
9.52061326402851 7
9.819944661395725 8
4.6543729494527115 7
4.3932567850843975 7
5.800487991175691 7
10.252523498255513 8
7.718607378084205 8
9.044797594127179 7
9.795461527874867 8
6.135008208729113 7
7.848904154260567 8
9.042995167179281 8
9.627015375035448 8
8.496529247028441 7
6.62452082739354 8
5.827909633025102 7
2.8628412997470694 7
2.7176139711498344 7
10.50473489402609 7
7.534106465045496 8
10.396437868424727 8
9.591276489333579 7
3.704519649611441 6
6.222986886072861 7
10.1501855048384 8
7.072829073171858 7
9.084727266284798 8
3.9686792321075077 7
2.3563312879194145 7
8.595026302203102 8
4.8022776691721925 7
8.317124687420424 8
9.422922885418462 8
5.1654968706958 7
7.688716468077812 7
5.429580804249522 7
6.718285988423394 8
3.5793422750465815 7
9.926189802248631 8
8.155276349516827 8
5.926230979350155 8
10.375230388075513 7
8.141697763093276 6
6.258339226497058 7
4.855347013027863 7
4.846719234463808 7
7.977791289422574 8
7.6209588237669355 7
9.555997732202052 6
6.143527491445841 8
3.8821481763936285 6
9.721510196399423 8
10.005787218532 7
4.87546514211022 6
8.129653827478936 7
9.014040370587162 8
6.364253642976741 7
6.435350920139703 8
10.010133243895126 8
6.415511588484831 7
9.278448151261648 8
7.68611249620782 7
2.4584589802401746 7
5.723205403127502 8
7.154548570981167 8
7.552270997636114 8
5.2834473661442845 7
8.739684919657885 7
8.331463217347741 8
7.133671822991496 8
7.0810634908659305 7
3.3271071290295184 7
8.608539801988247 8
6.291492180036517 7
3.051592629629139 7
8.596552536255714 8
8.91888458983852 8
6.97641872472334 7
