8.890394556740269 7
7.101511431976529 7
6.151258999785573 7
2.36508850405665 7
8.433673652335813 7
9.557118902101566 7
12.08656584973032 8
10.353692966444438 7
11.108241560211416 7
6.69802176093106 7
10.763120825070066 8
7.877325809601206 7
5.0033086524721195 7
13.626428387712156 8
6.009969031699569 7
12.795797689283946 8
8.708532337664922 7
11.919486779104965 8
11.140988933039335 8
6.01972606420524 7
9.609892442035692 8
12.106915838491252 8
11.337177733015428 8
9.33533312489275 7
11.613638974409024 8
10.057076377027078 8
11.465988576274187 7
10.206287552975688 8
4.513630846137927 7
9.873933204949369 8
10.844481956913642 7
6.523053560317482 7
6.412709879607383 7
12.952871748122016 8
6.708493823312856 7
8.118627743134395 7
6.084636752587365 7
7.619449117897853 8
13.98463816463295 8
4.944565066941489 7
9.843539732068617 8
9.938594915940344 7
3.013392877898165 7
9.963052251355686 8
10.059848451814187 8
13.652076757831878 8
15.071259800650598 8
13.528314784906541 8
13.747564878214918 8
11.633047625184533 8
9.318741106419123 7
12.699467469168072 8
9.849058145768195 8
10.804269476482713 7
8.67931139611442 8
7.147838927092138 7
9.060404199563402 7
10.47449490796062 8
7.0886689418861675 6
11.367833269181846 7
7.974139935702902 7
5.756626147984973 7
5.763831436059325 7
9.749649305567681 7
11.413278649386575 7
3.746462560451707 7
13.01682347547592 8
9.754090287420459 7
10.672229762448232 7
10.603466591037948 8
14.548738983600542 8
6.43729943950469 7
6.567965943938992 7
9.761519085229203 8
11.015306244119786 8
12.975892290368881 7
9.627085870081656 8
12.755869109385712 8
10.513782923499075 8
5.762245213358816 7
5.431687340873676 7
9.997523408138717 7
9.654302863643052 8
8.409168354070136 7
9.941671447130881 8
7.1776145518949805 7
11.047214078677133 6
9.281230965210636 7
9.956192925623954 8
9.084747499424292 7
8.59951862575086 8
9.717730511411892 8
3.555927018950446 7
5.5180656094101606 7
8.947768021510699 7
14.86443028571303 8
8.800826089272572 7
9.796948279822573 8
10.373023386137161 6
15.029275453857776 8
