7.214448740656379 16
5.77783048738128 18
8.446490165994163 18
8.60335264695641 20
9.578096325110174 19
10.669095138454315 18
9.559103010712361 18
5.244972446420541 18
8.60707675210608 20
7.451281438263797 17
7.922806335618888 20
10.690771946313726 19
6.046812785805952 15
6.004789054849585 19
6.25152490298288 12
9.568076541362032 16
9.39008111957917 17
2.255823235912163 16
5.494443740383419 19
9.141447930172207 19
8.776952588607879 20
5.650601522231512 15
9.750959193322503 18
7.633025996994962 19
1.9751467754152958 16
4.61562620113624 18
9.380739192100059 14
7.945933891007532 17
7.733077295830836 17
3.5525765670080256 18
4.900309678665999 12
7.806741497210448 20
8.868206087495384 18
9.813293533922518 20
7.837798898134182 18
7.660200785825372 19
7.429463275372336 20
8.547245229023101 19
7.924866440896277 18
9.277783367149407 19
8.562582320648925 19
7.700816686759681 19
6.436817534477981 16
4.9854938148547445 19
6.969952876295523 17
9.39375124926618 19
10.069931204388768 21
9.713952391095205 20
9.430033921546762 19
9.611177052574185 17
7.49042007092558 19
10.002306830626782 19
9.361223336245185 20
10.533469281332174 19
5.557707690847964 16
8.200055806938991 20
9.801117284959533 20
9.68395231661945 17
8.19628829492586 18
9.394629446748217 18
5.449820716275817 17
10.488606071172004 18
8.954452677057299 16
5.997933902754335 16
7.39158599462244 20
5.003199807821303 17
9.441228994177667 19
8.124913523044949 18
5.900390512460572 17
10.148261687591535 17
6.711207091503015 19
8.855909325367588 20
2.4056012808906226 16
8.543868977786778 18
6.232048084665597 19
4.125597634990123 19
8.81000703897119 14
4.845285967870286 19
7.480204465610257 19
9.508652369251802 20
7.754600638810655 19
7.479085265322214 20
4.6863076144216 13
2.800464726316295 18
5.6267746620926165 18
7.304116359405296 17
6.4493145655293755 18
6.625136364004688 19
3.723298249035782 19
9.222609853487922 18
5.2270207055869875 14
6.490307186576123 18
9.586532522796578 16
5.012549199404772 18
7.951283616821731 18
5.066441976662767 17
2.9267184416278065 17
3.7382253510608097 17
5.467983582681983 16
6.285296619358335 20
